datetime_bangkok,fundingRate,symbol
2025-01-09 15:00:00,0.0001,ETHPERP
2025-01-09 23:00:00,0.0001,ETHPERP
2025-01-10 07:00:00,0.00006641,ETHPERP
2025-01-10 15:00:00,0.0001,ETHPERP
2025-01-10 23:00:00,0.0001,ETHPERP
2025-01-11 07:00:00,0.0001,ETHPERP
2025-01-11 15:00:00,0.0001,ETHPERP
2025-01-11 23:00:00,0.0001,ETHPERP
2025-01-12 07:00:00,0.0001,ETHPERP
2025-01-12 15:00:00,0.0001,ETHPERP
2025-01-12 23:00:00,0.0001,ETHPERP
2025-01-13 07:00:00,0.0001,ETHPERP
2025-01-13 15:00:00,0.0001,ETHPERP
2025-01-13 23:00:00,0.0001,ETHPERP
2025-01-14 07:00:00,0.0001,ETHPERP
2025-01-14 15:00:00,0.0001,ETHPERP
2025-01-14 23:00:00,0.0001,ETHPERP
2025-01-15 07:00:00,0.0001,ETHPERP
2025-01-15 15:00:00,0.0001,ETHPERP
2025-01-15 23:00:00,0.0001,ETHPERP
2025-01-16 07:00:00,0.0001,ETHPERP
2025-01-16 15:00:00,0.0001,ETHPERP
2025-01-16 23:00:00,0.0001,ETHPERP
2025-01-17 07:00:00,0.0001,ETHPERP
2025-01-17 15:00:00,0.0001,ETHPERP
2025-01-17 23:00:00,0.0001,ETHPERP
2025-01-18 07:00:00,0.0001,ETHPERP
2025-01-18 15:00:00,0.0001,ETHPERP
2025-01-18 23:00:00,0.0001,ETHPERP
2025-01-19 07:00:00,0.0001,ETHPERP
2025-01-19 15:00:00,0.0001,ETHPERP
2025-01-19 23:00:00,0.0001,ETHPERP
2025-01-20 07:00:00,0.0001,ETHPERP
2025-01-20 15:00:00,0.0001,ETHPERP
2025-01-20 23:00:00,0.0001,ETHPERP
2025-01-21 07:00:00,0.0001,ETHPERP
2025-01-21 15:00:00,0.0001,ETHPERP
2025-01-21 23:00:00,0.0001,ETHPERP
2025-01-22 07:00:00,0.0001,ETHPERP
2025-01-22 15:00:00,0.0001,ETHPERP
2025-01-22 23:00:00,0.0001,ETHPERP
2025-01-23 07:00:00,0.0001,ETHPERP
2025-01-23 15:00:00,0.0001,ETHPERP
2025-01-23 23:00:00,0.0001,ETHPERP
2025-01-24 07:00:00,0.0001,ETHPERP
2025-01-24 15:00:00,0.0001,ETHPERP
2025-01-24 23:00:00,0.0001,ETHPERP
2025-01-25 07:00:00,0.0001,ETHPERP
2025-01-25 15:00:00,0.0001,ETHPERP
2025-01-25 23:00:00,0.0001,ETHPERP
2025-01-26 07:00:00,0.0001,ETHPERP
2025-01-26 15:00:00,0.0001,ETHPERP
2025-01-26 23:00:00,0.0001,ETHPERP
2025-01-27 07:00:00,0.0001,ETHPERP
2025-01-27 15:00:00,0.0001,ETHPERP
2025-01-27 23:00:00,0.0001,ETHPERP
2025-01-28 07:00:00,0.0001,ETHPERP
2025-01-28 15:00:00,0.0001,ETHPERP
2025-01-28 23:00:00,0.0001,ETHPERP
2025-01-29 07:00:00,0.0001,ETHPERP
2025-01-29 15:00:00,0.0001,ETHPERP
2025-01-29 23:00:00,0.0001,ETHPERP
2025-01-30 07:00:00,0.0001,ETHPERP
2025-01-30 15:00:00,0.0001,ETHPERP
2025-01-30 23:00:00,0.0001,ETHPERP
2025-01-31 07:00:00,0.0001,ETHPERP
2025-01-31 15:00:00,0.0001,ETHPERP
2025-01-31 23:00:00,0.0001,ETHPERP
2025-02-01 07:00:00,0.0001,ETHPERP
2025-02-01 15:00:00,0.0001,ETHPERP
2025-02-01 23:00:00,0.00008131,ETHPERP
2025-02-02 07:00:00,0.00007222,ETHPERP
2025-02-02 15:00:00,0.0001,ETHPERP
2025-02-02 23:00:00,0.0001,ETHPERP
2025-02-03 07:00:00,0.0001,ETHPERP
2025-02-03 15:00:00,-0.00013967,ETHPERP
2025-02-03 23:00:00,-0.00007196,ETHPERP
2025-02-04 07:00:00,-0.00011596,ETHPERP
2025-02-04 15:00:00,0.0001,ETHPERP
2025-02-04 23:00:00,0.0001,ETHPERP
2025-02-05 07:00:00,0.00007794,ETHPERP
2025-02-05 15:00:00,0.0000533,ETHPERP
2025-02-05 23:00:00,0.0001,ETHPERP
2025-02-06 07:00:00,0.0001,ETHPERP
2025-02-06 15:00:00,0.00004289,ETHPERP
2025-02-06 23:00:00,0.00004752,ETHPERP
2025-02-07 07:00:00,0.00008007,ETHPERP
2025-02-07 15:00:00,-0.00002161,ETHPERP
2025-02-07 23:00:00,0.00000507,ETHPERP
2025-02-08 07:00:00,-0.00004225,ETHPERP
2025-02-08 15:00:00,0.00009475,ETHPERP
2025-02-08 23:00:00,0.0001,ETHPERP
2025-02-09 07:00:00,-0.00000993,ETHPERP
2025-02-09 15:00:00,-0.00003861,ETHPERP
2025-02-09 23:00:00,0.00000767,ETHPERP
2025-02-10 07:00:00,-0.00000003,ETHPERP
2025-02-10 15:00:00,0.0000631,ETHPERP
2025-02-10 23:00:00,0.00008443,ETHPERP
2025-02-11 07:00:00,0.00004861,ETHPERP
2025-02-11 15:00:00,0.0001,ETHPERP
2025-02-11 23:00:00,0.00006204,ETHPERP
2025-02-12 07:00:00,0.0001,ETHPERP
2025-02-12 15:00:00,0.00005844,ETHPERP
2025-02-12 23:00:00,0.00004215,ETHPERP
2025-02-13 07:00:00,0.0001,ETHPERP
2025-02-13 15:00:00,0.0001,ETHPERP
2025-02-13 23:00:00,0.00005884,ETHPERP
2025-02-14 07:00:00,0.0001,ETHPERP
2025-02-14 15:00:00,0.00008316,ETHPERP
2025-02-14 23:00:00,0.00009677,ETHPERP
2025-02-15 07:00:00,0.00001735,ETHPERP
2025-02-15 15:00:00,-0.00001865,ETHPERP
2025-02-15 23:00:00,-0.00000093,ETHPERP
2025-02-16 07:00:00,-0.00001197,ETHPERP
2025-02-16 15:00:00,0.00003243,ETHPERP
2025-02-16 23:00:00,0.00003908,ETHPERP
2025-02-17 07:00:00,0.00000482,ETHPERP
2025-02-17 15:00:00,0.00002443,ETHPERP
2025-02-17 23:00:00,0.0001,ETHPERP
2025-02-18 07:00:00,0.00006588,ETHPERP
2025-02-18 15:00:00,-0.00001474,ETHPERP
2025-02-18 23:00:00,0.0001,ETHPERP
2025-02-19 07:00:00,0.0001,ETHPERP
2025-02-19 15:00:00,0.0001,ETHPERP
2025-02-19 23:00:00,0.00002304,ETHPERP
2025-02-20 07:00:00,-0.00000851,ETHPERP
2025-02-20 15:00:00,0.00006984,ETHPERP
2025-02-20 23:00:00,-0.00002106,ETHPERP
2025-02-21 07:00:00,-0.0000426,ETHPERP
2025-02-21 15:00:00,0.00007329,ETHPERP
2025-02-21 23:00:00,0.00004613,ETHPERP
2025-02-22 07:00:00,0.0001,ETHPERP
2025-02-22 15:00:00,0.0001,ETHPERP
2025-02-22 23:00:00,0.0001,ETHPERP
2025-02-23 07:00:00,0.0001,ETHPERP
2025-02-23 15:00:00,0.0001,ETHPERP
2025-02-23 23:00:00,0.0001,ETHPERP
2025-02-24 07:00:00,0.0001,ETHPERP
2025-02-24 15:00:00,0.0001,ETHPERP
2025-02-24 23:00:00,0.0000885,ETHPERP
2025-02-25 07:00:00,0.00005974,ETHPERP
2025-02-25 15:00:00,0.0001,ETHPERP
2025-02-25 23:00:00,0.0001,ETHPERP
2025-02-26 07:00:00,0.0001,ETHPERP
2025-02-26 15:00:00,0.0001,ETHPERP
2025-02-26 23:00:00,0.0001,ETHPERP
2025-02-27 07:00:00,0.0001,ETHPERP
2025-02-27 15:00:00,0.0001,ETHPERP
2025-02-27 23:00:00,0.0001,ETHPERP
2025-02-28 07:00:00,0.0001,ETHPERP
2025-02-28 15:00:00,0.0001,ETHPERP
2025-02-28 23:00:00,0.0001,ETHPERP
2025-03-01 07:00:00,0.00007071,ETHPERP
2025-03-01 15:00:00,0.00003868,ETHPERP
2025-03-01 23:00:00,0.00006993,ETHPERP
2025-03-02 07:00:00,0.00004469,ETHPERP
2025-03-02 15:00:00,-0.00001703,ETHPERP
2025-03-02 23:00:00,0.0001,ETHPERP
2025-03-03 07:00:00,0.0001,ETHPERP
2025-03-03 15:00:00,0.0001,ETHPERP
2025-03-03 23:00:00,0.0001,ETHPERP
2025-03-04 07:00:00,0.0001,ETHPERP
2025-03-04 15:00:00,0.0001,ETHPERP
2025-03-04 23:00:00,0.00009531,ETHPERP
2025-03-05 07:00:00,0.00009574,ETHPERP
2025-03-05 15:00:00,0.0001,ETHPERP
2025-03-05 23:00:00,0.00008406,ETHPERP
2025-03-06 07:00:00,0.00008849,ETHPERP
2025-03-06 15:00:00,0.0001,ETHPERP
2025-03-06 23:00:00,0.0001,ETHPERP
2025-03-07 07:00:00,-0.000107,ETHPERP
2025-03-07 15:00:00,-0.00008494,ETHPERP
2025-03-07 23:00:00,0.0001,ETHPERP
2025-03-08 07:00:00,0.0001,ETHPERP
2025-03-08 15:00:00,0.00008252,ETHPERP
2025-03-08 23:00:00,0.0001,ETHPERP
2025-03-09 07:00:00,0.00005586,ETHPERP
2025-03-09 15:00:00,0.00007737,ETHPERP
2025-03-09 23:00:00,0.0000501,ETHPERP
2025-03-10 07:00:00,-0.00000754,ETHPERP
2025-03-10 15:00:00,0.00009082,ETHPERP
2025-03-10 23:00:00,0.00009982,ETHPERP
2025-03-11 07:00:00,0.0001,ETHPERP
2025-03-11 15:00:00,0.0001,ETHPERP
2025-03-11 23:00:00,0.0001,ETHPERP
2025-03-12 07:00:00,0.0000718,ETHPERP
2025-03-12 15:00:00,0.00004218,ETHPERP
2025-03-12 23:00:00,0.00004799,ETHPERP
2025-03-13 07:00:00,0.0000749,ETHPERP
2025-03-13 15:00:00,0.00004259,ETHPERP
2025-03-13 23:00:00,0.00008571,ETHPERP
2025-03-14 07:00:00,0.0001,ETHPERP
2025-03-14 15:00:00,0.0001,ETHPERP
2025-03-14 23:00:00,0.00006055,ETHPERP
2025-03-15 07:00:00,0.00000826,ETHPERP
2025-03-15 15:00:00,0.00002534,ETHPERP
2025-03-15 23:00:00,0.00000834,ETHPERP
2025-03-16 07:00:00,0.00005828,ETHPERP
2025-03-16 15:00:00,-0.00001404,ETHPERP
2025-03-16 23:00:00,0.0000295,ETHPERP
2025-03-17 07:00:00,0.00003689,ETHPERP
2025-03-17 15:00:00,0.0001,ETHPERP
2025-03-17 23:00:00,0.0001,ETHPERP
2025-03-18 07:00:00,0.00009061,ETHPERP
2025-03-18 15:00:00,0.00005122,ETHPERP
2025-03-18 23:00:00,0.00004448,ETHPERP
2025-03-19 07:00:00,0.00003635,ETHPERP
2025-03-19 15:00:00,0.00008011,ETHPERP
2025-03-19 23:00:00,0.0001,ETHPERP
2025-03-20 07:00:00,0.00006834,ETHPERP
2025-03-20 15:00:00,0.00002625,ETHPERP
2025-03-20 23:00:00,0.0001,ETHPERP
2025-03-21 07:00:00,0.0001,ETHPERP
2025-03-21 15:00:00,0.0001,ETHPERP
2025-03-21 23:00:00,0.00008738,ETHPERP
2025-03-22 07:00:00,0.00009032,ETHPERP
2025-03-22 15:00:00,0.0001,ETHPERP
2025-03-22 23:00:00,0.0001,ETHPERP
2025-03-23 07:00:00,-0.00000084,ETHPERP
2025-03-23 15:00:00,0.00006623,ETHPERP
2025-03-23 23:00:00,0.00006878,ETHPERP
2025-03-24 07:00:00,0.00002218,ETHPERP
2025-03-24 15:00:00,0.0000604,ETHPERP
2025-03-24 23:00:00,0.0001,ETHPERP
2025-03-25 07:00:00,-0.00003031,ETHPERP
2025-03-25 15:00:00,-0.00002598,ETHPERP
2025-03-25 23:00:00,0.00001971,ETHPERP
2025-03-26 07:00:00,0.00006113,ETHPERP
2025-03-26 15:00:00,0.0001,ETHPERP
2025-03-26 23:00:00,0.00002241,ETHPERP
2025-03-27 07:00:00,0.00006935,ETHPERP
2025-03-27 15:00:00,0.00006457,ETHPERP
2025-03-27 23:00:00,0.00008303,ETHPERP
2025-03-28 07:00:00,0.0001,ETHPERP
2025-03-28 15:00:00,0.00003825,ETHPERP
2025-03-28 23:00:00,0.00008628,ETHPERP
2025-03-29 07:00:00,0.0001,ETHPERP
2025-03-29 15:00:00,0.00006493,ETHPERP
2025-03-29 23:00:00,0.00005196,ETHPERP
2025-03-30 07:00:00,-0.00000118,ETHPERP
2025-03-30 15:00:00,-0.00003219,ETHPERP
2025-03-30 23:00:00,0.00000791,ETHPERP
2025-03-31 07:00:00,-0.00000917,ETHPERP
2025-03-31 15:00:00,0.0000117,ETHPERP
2025-03-31 23:00:00,0.00007635,ETHPERP
2025-04-01 07:00:00,0.0001,ETHPERP
2025-04-01 15:00:00,0.00008042,ETHPERP
2025-04-01 23:00:00,0.00007618,ETHPERP
2025-04-02 07:00:00,0.00002017,ETHPERP
2025-04-02 15:00:00,0.00001455,ETHPERP
2025-04-02 23:00:00,0.00006178,ETHPERP
2025-04-03 07:00:00,0.00000402,ETHPERP
2025-04-03 15:00:00,0.00001451,ETHPERP
2025-04-03 23:00:00,-0.00005021,ETHPERP
2025-04-04 07:00:00,0.00001753,ETHPERP
2025-04-04 15:00:00,-0.00001356,ETHPERP
2025-04-04 23:00:00,0.0000364,ETHPERP
2025-04-05 07:00:00,0.00007342,ETHPERP
2025-04-05 15:00:00,-0.00001063,ETHPERP
2025-04-05 23:00:00,0.00007691,ETHPERP
2025-04-06 07:00:00,0.0000282,ETHPERP
2025-04-06 15:00:00,0.00004246,ETHPERP
2025-04-06 23:00:00,-0.00003834,ETHPERP
2025-04-07 07:00:00,0.00003869,ETHPERP
2025-04-07 15:00:00,-0.00001386,ETHPERP
2025-04-07 23:00:00,-0.00005007,ETHPERP
2025-04-08 07:00:00,-0.00002451,ETHPERP
2025-04-08 15:00:00,0.00002715,ETHPERP
2025-04-08 23:00:00,-0.00002997,ETHPERP
2025-04-09 07:00:00,0.00001397,ETHPERP
2025-04-09 15:00:00,0.00001689,ETHPERP
2025-04-09 23:00:00,0.0000829,ETHPERP
2025-04-10 07:00:00,0.00008326,ETHPERP
2025-04-10 15:00:00,0.00006296,ETHPERP
2025-04-10 23:00:00,0.00002683,ETHPERP
2025-04-11 07:00:00,-0.00001462,ETHPERP
2025-04-11 15:00:00,0.00001192,ETHPERP
2025-04-11 23:00:00,-0.00000603,ETHPERP
2025-04-12 07:00:00,-0.0000381,ETHPERP
2025-04-12 15:00:00,-0.00002312,ETHPERP
2025-04-12 23:00:00,0.0000389,ETHPERP
2025-04-13 07:00:00,0.00005679,ETHPERP
2025-04-13 15:00:00,-0.00003401,ETHPERP
2025-04-13 23:00:00,-0.00012666,ETHPERP
2025-04-14 07:00:00,-0.00009207,ETHPERP
2025-04-14 15:00:00,-0.00000576,ETHPERP
2025-04-14 23:00:00,-0.00002023,ETHPERP
2025-04-15 07:00:00,-0.00004387,ETHPERP
2025-04-15 15:00:00,-0.00002369,ETHPERP
2025-04-15 23:00:00,-0.00009463,ETHPERP
2025-04-16 07:00:00,-0.00004402,ETHPERP
2025-04-16 15:00:00,-0.00006257,ETHPERP
2025-04-16 23:00:00,0.00000284,ETHPERP
2025-04-17 07:00:00,-0.00001932,ETHPERP
2025-04-17 15:00:00,0.00001974,ETHPERP
2025-04-17 23:00:00,-0.00002525,ETHPERP
2025-04-18 07:00:00,-0.00002963,ETHPERP
2025-04-18 15:00:00,-0.00003635,ETHPERP
2025-04-18 23:00:00,-0.00002146,ETHPERP
2025-04-19 07:00:00,0.00001581,ETHPERP
2025-04-19 15:00:00,0.00001083,ETHPERP
2025-04-19 23:00:00,0.00007217,ETHPERP
2025-04-20 07:00:00,0.00005004,ETHPERP
2025-04-20 15:00:00,0.00003372,ETHPERP
2025-04-20 23:00:00,-0.00005186,ETHPERP
2025-04-21 07:00:00,-0.00001121,ETHPERP
2025-04-21 15:00:00,0.00009593,ETHPERP
2025-04-21 23:00:00,-0.00001539,ETHPERP
2025-04-22 07:00:00,-0.00001032,ETHPERP
2025-04-22 15:00:00,0.000004,ETHPERP
2025-04-22 23:00:00,0.00005722,ETHPERP
2025-04-23 07:00:00,0.0000026,ETHPERP
2025-04-23 15:00:00,0.00005837,ETHPERP
2025-04-23 23:00:00,0.0000545,ETHPERP
2025-04-24 07:00:00,0.00005462,ETHPERP
2025-04-24 15:00:00,0.00000365,ETHPERP
2025-04-24 23:00:00,0.00004423,ETHPERP
2025-04-25 07:00:00,0.00003087,ETHPERP
2025-04-25 15:00:00,0.00001655,ETHPERP
2025-04-25 23:00:00,0.00001588,ETHPERP
2025-04-26 07:00:00,-0.00003861,ETHPERP
2025-04-26 15:00:00,-0.00001172,ETHPERP
2025-04-26 23:00:00,0.00000939,ETHPERP
2025-04-27 07:00:00,0.00008259,ETHPERP
2025-04-27 15:00:00,0.00000808,ETHPERP
2025-04-27 23:00:00,0.00000491,ETHPERP
2025-04-28 07:00:00,-0.00001384,ETHPERP
2025-04-28 15:00:00,0.00000111,ETHPERP
2025-04-28 23:00:00,-0.00000485,ETHPERP
2025-04-29 07:00:00,0.00004098,ETHPERP
2025-04-29 15:00:00,-0.000001,ETHPERP
